label_id,label_name,acc_x_g_mean,acc_x_g_std,acc_x_g_min,acc_x_g_max,acc_x_g_rms,acc_x_g_mean_abs,acc_x_g_range,acc_x_g_mean_abs_diff,acc_x_g_std_diff,acc_x_g_zero_cross_rate,acc_y_g_mean,acc_y_g_std,acc_y_g_min,acc_y_g_max,acc_y_g_rms,acc_y_g_mean_abs,acc_y_g_range,acc_y_g_mean_abs_diff,acc_y_g_std_diff,acc_y_g_zero_cross_rate,acc_z_g_mean,acc_z_g_std,acc_z_g_min,acc_z_g_max,acc_z_g_rms,acc_z_g_mean_abs,acc_z_g_range,acc_z_g_mean_abs_diff,acc_z_g_std_diff,acc_z_g_zero_cross_rate,acc_mag_g_mean,acc_mag_g_std,acc_mag_g_min,acc_mag_g_max,acc_mag_g_rms,acc_mag_g_mean_abs,acc_mag_g_range,acc_mag_g_mean_abs_diff,acc_mag_g_std_diff,acc_mag_g_zero_cross_rate,corr_acc_x_y,corr_acc_x_z,corr_acc_y_z
6,LAYING,0.1835972,0.0027128907,0.1783658,0.1914081,0.18361725,0.1835972,0.013042301,0.0017560407,0.002344342,0.2519685,0.5152612,0.0026355812,0.5112212,0.5228102,0.51526797,0.5152612,0.01158905,0.0012583014,0.0015827576,0.16535433,0.8464885,0.004205127,0.8322073,0.8585373,0.8464989,0.8464885,0.026329994,0.0022861103,0.0032558737,0.20472442,1.0078517,0.0034323316,0.9950143,1.0173768,1.0078576,1.0078517,0.02236247,0.0020376688,0.0027938446,0.22834645,0.060964018,-0.1394211,-0.24769753
6,LAYING,0.18403476,0.0031396458,0.1781218,0.1954256,0.18406156,0.18403476,0.017303795,0.0017878895,0.0023422719,0.22834645,0.5142548,0.0026012273,0.5087896,0.5236999,0.5142614,0.5142548,0.014910281,0.00148236,0.0018196255,0.24409449,0.8463387,0.004724454,0.8322073,0.8585373,0.84635186,0.8463387,0.026329994,0.002567561,0.0036051322,0.21259843,1.007293,0.0039676004,0.9950143,1.0167052,1.0073009,1.007293,0.021690845,0.0022200216,0.0029391272,0.19685039,0.27614817,-0.21832554,-0.14511102
6,LAYING,0.18873791,0.0051056426,0.1781218,0.1996272,0.18880697,0.18873791,0.0215054,0.0017330442,0.0023054332,0.10236221,0.5235815,0.010432498,0.5087896,0.5419009,0.5236855,0.5235815,0.033111274,0.0016089701,0.0020095774,0.03937008,0.8394294,0.008174416,0.8204947,0.8550429,0.8394692,0.8394294,0.034548163,0.0022219678,0.002967723,0.09448819,1.0072681,0.0037613034,0.99657357,1.0152415,1.0072751,1.0072681,0.018667936,0.002073094,0.0025915597,0.22047244,0.75233763,-0.6065231,-0.84553796
6,LAYING,0.19213547,0.0031856175,0.1802998,0.1996272,0.19216187,0.19213547,0.019327402,0.0018212667,0.0024691052,0.20472442,0.5415417,0.010266396,0.5216939,0.5572483,0.54163903,0.5415417,0.03555441,0.0013663422,0.0017600323,0.070866145,0.8279067,0.007057525,0.8123444,0.8412992,0.8279369,0.8279067,0.028954804,0.0026115987,0.0032854653,0.13385826,1.0078518,0.0036374019,0.99992603,1.0188221,1.0078584,1.0078518,0.018896043,0.0024586353,0.0029646568,0.25984251,-0.1509907,0.35322696,-0.8216144
6,LAYING,0.19025701,0.0030899085,0.1796055,0.1992294,0.19028209,0.19025701,0.019623905,0.0016971485,0.002297677,0.26771653,0.55904794,0.010080773,0.5408269,0.5797703,0.5591388,0.55904794,0.03894341,0.0016939414,0.0022276945,0.007874016,0.8184471,0.007228221,0.7974905,0.8343406,0.81847906,0.8184471,0.036850095,0.002981813,0.0038264322,0.11811024,1.0093224,0.00445505,0.9947942,1.0203446,1.0093322,1.0093224,0.025550425,0.002900315,0.003584436,0.26771653,-0.44013128,0.54573375,-0.7149541
6,LAYING,0.18818636,0.0030146714,0.177888,0.1950619,0.1882105,0.18818636,0.017173901,0.0016602456,0.0022364813,0.22834645,0.5627284,0.00784959,0.5427506,0.5797703,0.5627832,0.5627284,0.03701973,0.0018782578,0.0024659662,0.062992126,0.8164296,0.0073245997,0.7974905,0.8395188,0.81646246,0.8164296,0.042028308,0.0030186006,0.0038697806,0.17322835,1.009325,0.0047062016,0.9947942,1.0203446,1.0093359,1.009325,0.025550425,0.0028212473,0.00353969,0.26771653,0.41314006,-0.24077527,-0.6340153
6,LAYING,0.18679863,0.0034614005,0.177888,0.1950619,0.18683071,0.18679863,0.017173901,0.0017297735,0.0022689379,0.17322835,0.548589,0.010933299,0.5287718,0.5703433,0.54869795,0.548589,0.041571498,0.0016190287,0.0020397003,0.05511811,0.82511914,0.009124406,0.8042605,0.8471311,0.82516956,0.82511914,0.04287058,0.0030915483,0.0037895828,0.11811024,1.0083945,0.0045173103,0.9974952,1.018743,1.0084047,1.0083945,0.021247864,0.0025108573,0.003137171,0.2992126,0.4562366,-0.30904233,-0.8063578
6,LAYING,0.18221948,0.0051101595,0.1727375,0.1908459,0.1822911,0.18221948,0.018108413,0.0016066704,0.0021914202,0.08661418,0.5304014,0.010646868,0.5110474,0.5501997,0.5305083,0.5304014,0.039152265,0.0015281707,0.002011485,0.023622047,0.83801925,0.009321038,0.8219488,0.8569053,0.8380711,0.83801925,0.034956455,0.0031916897,0.003922291,0.13385826,1.0084702,0.0044730776,0.9974952,1.018743,1.0084801,1.0084702,0.021247864,0.0025961972,0.0032290365,0.26771653,0.83366126,-0.6850335,-0.8207372
6,LAYING,0.17515132,0.004382121,0.1644876,0.1885665,0.17520614,0.17515132,0.024078906,0.0015935082,0.0021371462,0.08661418,0.5157752,0.0069508376,0.5031292,0.5297852,0.51582205,0.5157752,0.026656032,0.00173654,0.0022927935,0.05511811,0.8479784,0.0066742273,0.8278482,0.8608657,0.8480047,0.8479784,0.033017516,0.0028603931,0.003614118,0.18110237,1.0079005,0.0042498843,0.9955816,1.0176448,1.0079095,1.0079005,0.022063136,0.0026164711,0.0032784082,0.2519685,0.7137176,-0.5756467,-0.6383694
6,LAYING,0.179005,0.014478245,0.1468523,0.2340292,0.17958957,0.179005,0.087176904,0.0039170454,0.0068063773,0.07874016,0.5216249,0.019323882,0.4881903,0.5850416,0.5219827,0.5216249,0.09685129,0.004140267,0.006411891,0.03937008,0.8430042,0.016478278,0.8003882,0.8734303,0.8431653,0.8430042,0.073042095,0.0042587714,0.006880788,0.05511811,1.0077593,0.008207625,0.98536354,1.0468503,1.0077926,1.0077593,0.06148678,0.0043238853,0.0065336917,0.26771653,0.5048886,-0.51469773,-0.7933018
6,LAYING,0.19512562,0.038928907,0.04102395,0.2703964,0.19897102,0.19512562,0.22937246,0.0113356095,0.016815448,0.05511811,0.5730333,0.02597271,0.5001111,0.6375705,0.5736216,0.5730333,0.1374594,0.007298471,0.009478948,0.14173229,0.8041488,0.02199739,0.7422296,0.8434571,0.8044496,0.8041488,0.10122752,0.007851648,0.0101043405,0.16535433,1.0077447,0.014864982,0.95970047,1.0417076,1.0078543,1.0077447,0.08200717,0.0069974936,0.009300912,0.18897638,-0.30399776,-0.020816153,-0.5438125
6,LAYING,0.17447366,0.03010389,0.04102395,0.2555799,0.1770517,0.17447366,0.21455593,0.011573812,0.017067702,0.19685039,0.5850793,0.022367002,0.5341714,0.637156,0.58550674,0.5850793,0.10298461,0.0077516865,0.009654272,0.10236221,0.8012609,0.020970145,0.758477,0.8489302,0.80153525,0.8012609,0.09045321,0.008049708,0.010032561,0.1496063,1.0081201,0.017831884,0.95970047,1.0435364,1.0082779,1.0081201,0.08383596,0.008600973,0.010842996,0.19685039,-0.2276734,0.020058047,-0.29484108
6,LAYING,0.17886466,0.013774499,0.1368006,0.2180308,0.17939427,0.17886466,0.08123019,0.005305503,0.0077540097,0.18110237,0.586822,0.01723603,0.5341714,0.637156,0.587075,0.586822,0.10298461,0.005761125,0.007809037,0.12598425,0.80134773,0.01442899,0.7706579,0.8489302,0.80147773,0.80134773,0.07827228,0.005298079,0.007167212,0.18110237,1.0094736,0.013007339,0.9735002,1.0435364,1.0095572,1.0094736,0.07003623,0.005780575,0.007982389,0.22047244,-0.23383093,0.079925366,-0.27691725
6,LAYING,0.18178228,0.0037274812,0.1700462,0.1906204,0.1818205,0.18178228,0.020574197,0.00241514,0.003105577,0.23622048,0.5716115,0.0148549,0.5508456,0.6029939,0.5718045,0.5716115,0.052148283,0.0021673385,0.0027859092,0.023622047,0.81155396,0.009719617,0.7871706,0.8283207,0.8116121,0.81155396,0.041150093,0.0022932447,0.0031265612,0.03937008,1.0093144,0.0042205364,0.99719226,1.0223444,1.0093231,1.0093144,0.025152087,0.0021251347,0.0029533335,0.21259843,-0.25807616,0.1850799,-0.86461824
6,LAYING,0.18300515,0.0030097133,0.171932,0.1906204,0.1830299,0.18300515,0.018688396,0.0018419316,0.0024615338,0.22047244,0.5569414,0.003932212,0.5501942,0.5672628,0.5569553,0.5569414,0.017068624,0.0016054666,0.0020861116,0.11811024,0.8203207,0.0048738755,0.8062825,0.8393965,0.82033515,0.8203207,0.033113956,0.0025639108,0.0038079172,0.15748031,1.0082815,0.0041818246,0.9960315,1.0223525,1.0082902,1.0082815,0.026320934,0.0022598344,0.0033175293,0.21259843,-0.14699824,0.11342102,-0.20052186
6,LAYING,0.18482473,0.0030931244,0.1746851,0.1927151,0.18485062,0.18482473,0.018029988,0.0016881397,0.0023217923,0.20472442,0.55949533,0.0067546624,0.5501942,0.5770155,0.55953616,0.55949533,0.026821315,0.0015191314,0.001910889,0.070866145,0.8181888,0.006521633,0.8033803,0.8393965,0.8182148,0.8181888,0.036016166,0.0029659378,0.004157098,0.18897638,1.0083182,0.004501879,0.9960315,1.0223525,1.0083282,1.0083182,0.026320934,0.0026055481,0.003622605,0.25984251,0.3856874,0.017512534,-0.6027366
6,LAYING,0.18295625,0.0045113466,0.1714157,0.1927151,0.18301186,0.18295625,0.021299392,0.001743103,0.002303915,0.18110237,0.57464564,0.012248524,0.550793,0.5932845,0.5747762,0.57464564,0.042491496,0.0016088805,0.00197244,0.023622047,0.80848837,0.00917074,0.7874,0.8276313,0.8085404,0.80848837,0.040231287,0.0026889758,0.003555547,0.11811024,1.0087535,0.0038359512,0.99700505,1.0195174,1.0087609,1.0087535,0.022512376,0.0023412816,0.0030189732,0.2992126,-0.611491,0.5631032,-0.861402
6,LAYING,0.17935511,0.00400626,0.1667112,0.1887307,0.17939986,0.17935511,0.022019506,0.0020370488,0.0026627877,0.20472442,0.5844844,0.0046560494,0.5716334,0.5932845,0.58450294,0.5844844,0.02165109,0.001728806,0.0021236131,0.14173229,0.80205667,0.0053776735,0.7874,0.8154819,0.80207473,0.80205667,0.028081894,0.0025615308,0.0034314343,0.20472442,1.0085328,0.0036972787,0.99827164,1.0172439,1.0085394,1.0085328,0.018972218,0.0022363043,0.0029347045,0.25984251,-0.58176696,0.16068593,-0.4843102
6,LAYING,0.18108086,0.0041883728,0.1667112,0.1918156,0.18112929,0.18108086,0.025104403,0.0018598696,0.0025812483,0.11811024,0.5752868,0.009636147,0.5582304,0.5925585,0.57536745,0.5752868,0.034328103,0.0018940169,0.002367473,0.070866145,0.8087849,0.008036093,0.7915613,0.8243218,0.80882484,0.8087849,0.0327605,0.0024263088,0.00306786,0.08661418,1.0089781,0.004012337,1.0005118,1.0191001,1.0089861,1.0089781,0.018588305,0.0024023994,0.002977426,0.21259843,-0.6937269,0.51447004,-0.7822592
6,LAYING,0.18301237,0.0025164983,0.1770216,0.1918156,0.18302967,0.18301237,0.014794007,0.0016743054,0.0022257327,0.25984251,0.56168944,0.006869206,0.5497933,0.5784099,0.56173146,0.56168944,0.028616607,0.0013931154,0.0019070755,0.070866145,0.81854033,0.0057808394,0.8000076,0.8311042,0.8185607,0.81854033,0.031096637,0.0025571885,0.0031399494,0.18110237,1.00949,0.0036923448,1.0005118,1.0191001,1.0094968,1.00949,0.018588305,0.0023898347,0.002951799,0.22834645,0.07624996,-0.052408468,-0.6463976
6,LAYING,0.18330695,0.0026211992,0.1753974,0.1911815,0.1833257,0.18330695,0.0157841,0.0018094019,0.0023003053,0.26771653,0.5569781,0.0047170236,0.5486032,0.5716665,0.5569981,0.5569781,0.023063302,0.0013559287,0.0017166765,0.062992126,0.82024056,0.0044332086,0.8088582,0.8311042,0.8202525,0.82024056,0.022246003,0.0022530006,0.002865595,0.22047244,1.008295,0.0032264518,0.9999479,1.0172629,1.0083002,1.008295,0.01731503,0.0019981542,0.0026423994,0.26771653,0.012969446,-0.095071256,-0.49533772
6,LAYING,0.1827766,0.0032968367,0.1741887,0.1901978,0.18280633,0.1827766,0.016009092,0.0016137499,0.0020380304,0.16535433,0.5695433,0.013243051,0.5486032,0.5925745,0.5696972,0.5695433,0.0439713,0.001583624,0.0018994261,0.023622047,0.81107515,0.008301997,0.7913226,0.8264943,0.8111176,0.81107515,0.035171688,0.0019517587,0.0025950074,0.023622047,1.0079052,0.003451593,0.9984069,1.0174469,1.0079111,1.0079052,0.019039989,0.0018208073,0.0024084093,0.22834645,-0.52635056,0.38049337,-0.8742349
6,LAYING,0.17910361,0.0039821747,0.1703552,0.1901978,0.17914788,0.17910361,0.019842595,0.0015799255,0.0020639503,0.12598425,0.5839244,0.005585762,0.5685802,0.5953755,0.5839512,0.5839244,0.026795268,0.0015966962,0.0019932252,0.09448819,0.80344045,0.0046729366,0.7913226,0.8161148,0.8034541,0.80344045,0.024792194,0.0026145314,0.0034701398,0.23622048,1.0092642,0.0041220193,0.9984069,1.0197586,1.0092727,1.0092642,0.021351695,0.0021415686,0.0027265595,0.19685039,-0.699906,0.18006168,-0.22774336
6,LAYING,0.17868865,0.0034931498,0.1703552,0.1891368,0.17872278,0.17868865,0.018781602,0.0017990558,0.0023237977,0.18897638,0.57757926,0.010134634,0.5548413,0.5953755,0.57766825,0.57757926,0.0405342,0.0017336307,0.002247051,0.05511811,0.8086471,0.007697725,0.7938596,0.8265614,0.8086837,0.8086471,0.03270179,0.003114706,0.0038616813,0.11811024,1.0097505,0.0039702035,1.0009286,1.0197586,1.0097584,1.0097505,0.018829942,0.0025051157,0.003155184,0.25984251,-0.6485858,0.5797335,-0.78325063
6,LAYING,0.18098447,0.0032177027,0.1707675,0.1892051,0.18101306,0.18098447,0.018437594,0.002087663,0.0026362727,0.24409449,0.5633549,0.007084583,0.5505964,0.579735,0.5633995,0.5633549,0.029138565,0.0015011472,0.0019959968,0.08661418,0.81741345,0.0056105196,0.7994546,0.828029,0.8174327,0.81741345,0.028574347,0.0026667474,0.0033306363,0.16535433,1.0091425,0.0035056232,1.0009286,1.0185622,1.0091486,1.0091425,0.017633557,0.0022572158,0.002922879,0.2913386,-0.17710556,0.15317602,-0.67663753
6,LAYING,0.18205023,0.0031589346,0.1707675,0.1898035,0.18207762,0.18205023,0.019035995,0.0019339198,0.0024869961,0.22047244,0.5584399,0.0044924235,0.5501842,0.5726656,0.55845803,0.5584399,0.022481382,0.0015529179,0.0019854193,0.20472442,0.8200319,0.004506026,0.8034176,0.828029,0.8200443,0.8200319,0.024611354,0.0022322503,0.0029217117,0.20472442,1.008707,0.003216096,1.0013009,1.0170326,1.0087122,1.008707,0.015731692,0.0019788002,0.002580563,0.26771653,0.10537822,-0.2584171,-0.4809557
6,LAYING,0.18249367,0.0030545527,0.1746826,0.1928062,0.18251924,0.18249367,0.018123597,0.0020090917,0.002525536,0.2519685,0.56861997,0.011332526,0.5501842,0.587839,0.56873286,0.56861997,0.037654817,0.001819605,0.0022951455,0.05511811,0.8124033,0.008995264,0.7975948,0.8269164,0.8124531,0.8124033,0.02932161,0.0020680826,0.002741485,0.070866145,1.0083845,0.0033380087,1.0017041,1.0173053,1.0083901,1.0083845,0.015601158,0.0019385486,0.002505013,0.21259843,-0.25066155,0.19090547,-0.88663745
6,LAYING,0.18110415,0.0032783798,0.1748504,0.1928062,0.18113382,0.18110415,0.017955795,0.0018521574,0.0023319412,0.25984251,0.579265,0.0055942065,0.5619036,0.5882307,0.579292,0.579265,0.026327133,0.0016531554,0.0021172834,0.062992126,0.8061039,0.0055745826,0.7975948,0.8198989,0.8061232,0.8061039,0.022304118,0.002063288,0.0028506564,0.12598425,1.0090637,0.0036883615,1.0024445,1.0195484,1.0090705,1.0090637,0.01710391,0.0020885365,0.0027435475,0.21259843,-0.5417066,0.4140458,-0.5941003
6,LAYING,0.18154582,0.0034280256,0.1755896,0.190227,0.1815782,0.18154582,0.014637396,0.0017015272,0.0022259736,0.24409449,0.5729959,0.008475923,0.5552159,0.5882307,0.5730586,0.5729959,0.033014834,0.0015063023,0.0019072777,0.03937008,0.8115769,0.0074270414,0.7983613,0.8340058,0.81161094,0.8115769,0.03564447,0.002681842,0.003531606,0.1496063,1.0099819,0.0039421082,1.0012337,1.0213858,1.0099896,1.0099819,0.020152092,0.002588168,0.0032069548,0.30708662,-0.5601757,0.43550777,-0.7593074
6,LAYING,0.18235087,0.003295785,0.1717663,0.190227,0.18238066,0.18235087,0.018460706,0.0019440778,0.0025279296,0.2519685,0.5605623,0.006384638,0.5456383,0.5728127,0.5605987,0.5605623,0.027174354,0.0014347194,0.0018959553,0.05511811,0.81867844,0.0060073105,0.8037526,0.8340058,0.81870043,0.81867844,0.030253172,0.002630493,0.0034104597,0.1496063,1.0088546,0.0040239776,0.9958694,1.0213858,1.0088627,1.0088546,0.02551639,0.002426998,0.0030697496,0.26771653,0.101915844,0.021414304,-0.6070151
6,LAYING,0.18161151,0.007390277,0.1579312,0.2108236,0.18176182,0.18161151,0.0528924,0.0029719153,0.0042788032,0.21259843,0.5650762,0.01998642,0.5456383,0.6451184,0.5654295,0.5650762,0.09948009,0.0040368945,0.0068882024,0.03937008,0.81541795,0.014929365,0.775057,0.8390107,0.8155546,0.81541795,0.0639537,0.003281591,0.0054027443,0.03937008,1.0088625,0.008579636,0.9794214,1.0383551,1.008899,1.0088625,0.058933735,0.0036897752,0.0060333908,0.19685039,-0.12693837,0.119446956,-0.7466814
1,WALKING,0.9929174,0.16631864,0.7271095,1.486766,1.0067507,0.9929174,0.7596565,0.05455457,0.07243866,0.11811024,-0.070046514,0.15365838,-0.5994828,0.1973937,0.16887099,0.12550019,0.7968765,0.06146035,0.09422989,0.18897638,-0.2570205,0.12179631,-0.5195245,-0.007227301,0.2844185,0.2570205,0.5122972,0.036966372,0.04830841,0.14173229,1.0463431,0.16770291,0.7488788,1.5152434,1.0596973,1.0463431,0.76636463,0.05236584,0.07039765,0.10236221,0.15163165,0.04264124,0.35443318
1,WALKING,0.99575245,0.18463816,0.7043009,1.497828,1.0127262,0.99575245,0.7935271,0.05988214,0.078979075,0.12598425,-0.06579918,0.16997762,-0.5994828,0.2487691,0.18226881,0.13110316,0.8482519,0.0774578,0.11204486,0.18897638,-0.242677,0.12945987,-0.5195245,0.009189678,0.27504906,0.24282059,0.5287142,0.045217756,0.057704024,0.1496063,1.0480672,0.1898509,0.7140514,1.520711,1.0651236,1.0480672,0.8066595,0.059118018,0.078670055,0.09448819,0.10470077,-0.02866868,0.3221972
1,WALKING,0.9972767,0.21421066,0.6778671,1.539035,1.0200231,0.9972767,0.86116785,0.070479706,0.093827605,0.12598425,-0.061248682,0.1620889,-0.4585183,0.2517049,0.17327496,0.1315332,0.7102232,0.075464,0.102762006,0.17322835,-0.25088423,0.1361053,-0.5207085,0.009189678,0.28542522,0.25102782,0.52989817,0.044864736,0.060344692,0.11811024,1.050355,0.22066577,0.68051475,1.5885462,1.0732841,1.050355,0.9080314,0.06889945,0.09174568,0.09448819,0.025810357,-0.14765516,0.32448328
1,WALKING,0.996783,0.21666451,0.6778671,1.539035,1.0200586,0.996783,0.86116785,0.07096147,0.09539972,0.12598425,-0.060385406,0.15963244,-0.4783262,0.2517049,0.17067195,0.12799811,0.73003113,0.07370838,0.097939186,0.15748031,-0.25479567,0.1436437,-0.5314618,-0.001817155,0.29249674,0.25479567,0.5296446,0.046900086,0.06479483,0.09448819,1.0509858,0.22501509,0.68051475,1.5885462,1.0748037,1.0509858,0.9080314,0.07114881,0.09561762,0.11023622,0.016484031,-0.19908114,0.38768473
1,WALKING,0.99722505,0.20936264,0.677106,1.553934,1.0189655,0.99722505,0.87682796,0.0726437,0.09634927,0.12598425,-0.057360575,0.15308091,-0.4783262,0.2002432,0.16347478,0.1228252,0.67856944,0.068478085,0.08954943,0.15748031,-0.23987123,0.1359224,-0.5314618,0.03101017,0.27570474,0.24041963,0.5624719,0.04496647,0.06103179,0.10236221,1.0464231,0.21453793,0.68497413,1.6288801,1.068189,1.0464231,0.943906,0.073531315,0.09738845,0.12598425,-0.01458665,-0.12520483,0.34669295
1,WALKING,0.9941332,0.20607913,0.677106,1.553934,1.0152681,0.9941332,0.87682796,0.068094894,0.09166529,0.11023622,-0.047409713,0.16675647,-0.4688359,0.3103985,0.17336494,0.13338351,0.7792344,0.0728815,0.10161682,0.15748031,-0.245145,0.14230618,-0.5550268,0.03101017,0.28345564,0.24577607,0.586037,0.047182664,0.06555009,0.13385826,1.0467162,0.21344048,0.68497413,1.6288801,1.0682564,1.0467162,0.943906,0.068815656,0.09289493,0.11023622,0.003858785,-0.10928374,0.27053437
1,WALKING,0.9923363,0.19150764,0.6856182,1.411968,1.0106466,0.9923363,0.7263498,0.05553212,0.073337205,0.11023622,-0.050550584,0.18193533,-0.5365479,0.3103985,0.1888275,0.14422221,0.84694636,0.080388516,0.11416015,0.17322835,-0.24892107,0.15519102,-0.6016457,0.1192091,0.2933359,0.2516325,0.7208548,0.05350469,0.077967726,0.13385826,1.0497568,0.20277812,0.69981045,1.4363583,1.0691625,1.0497568,0.7365479,0.056643397,0.07585084,0.09448819,0.09527843,-0.098231435,0.26106095
1,WALKING,0.993168,0.20046964,0.6856182,1.414086,1.0131983,0.993168,0.72846776,0.062536135,0.08132055,0.12598425,-0.059844717,0.18363155,-0.6548337,0.2627965,0.1931371,0.14400938,0.9176302,0.08029071,0.115913175,0.15748031,-0.24429086,0.1477264,-0.6016457,0.1192091,0.285484,0.24746685,0.7208548,0.049664512,0.072430745,0.11811024,1.0494593,0.20978294,0.69981045,1.460492,1.0702214,1.0494593,0.76068157,0.060889583,0.0814088,0.09448819,0.07807131,-0.1014999,0.252999
1,WALKING,0.99244,0.20433639,0.6400976,1.414086,1.0132574,0.99244,0.77398837,0.06730456,0.08766735,0.11023622,-0.056063212,0.18698713,-0.6548337,0.306653,0.19521083,0.1493024,0.9614867,0.08152535,0.116247036,0.15748031,-0.2471397,0.13821119,-0.5273435,0.02182262,0.28316137,0.24786375,0.54916614,0.046725295,0.06439369,0.11811024,1.0488405,0.21192388,0.6550041,1.460492,1.0700364,1.0488405,0.80548793,0.06440151,0.086950235,0.09448819,0.04951051,-0.1002042,0.23629706
1,WALKING,0.9986633,0.2022304,0.6400976,1.401399,1.0189335,0.9986633,0.7613014,0.06658365,0.08508351,0.12598425,-0.05003592,0.17264616,-0.4751143,0.306653,0.17975064,0.14068434,0.78176725,0.07605658,0.105604656,0.17322835,-0.24831676,0.14112882,-0.5230106,0.01131748,0.28561962,0.24850345,0.5343281,0.046752706,0.06776605,0.09448819,1.0528132,0.20904304,0.6550041,1.4244435,1.0733659,1.0528132,0.7694394,0.06445555,0.08534558,0.09448819,0.03825013,-0.087496854,0.21839859
1,WALKING,1.000521,0.20533969,0.6449319,1.45549,1.021375,1.000521,0.8105581,0.068895504,0.09007392,0.12598425,-0.051098056,0.16408701,-0.4917722,0.2781531,0.17185913,0.13386261,0.7699253,0.07432906,0.10255357,0.17322835,-0.23660788,0.14148724,-0.5264851,0.0006306479,0.27568448,0.23661771,0.52711576,0.04857894,0.06892838,0.14173229,1.0507214,0.2114918,0.66943824,1.4728776,1.0717947,1.0507214,0.8034394,0.067675084,0.09137352,0.09448819,0.014996025,-0.07883394,0.24985212
1,WALKING,0.99728966,0.19872558,0.6449319,1.45549,1.0168965,0.99728966,0.8105581,0.065620765,0.0880731,0.12598425,-0.057375245,0.16841508,-0.5435306,0.2781531,0.1779201,0.13507892,0.82168365,0.076008655,0.1061345,0.15748031,-0.22878866,0.14492378,-0.568128,-0.002937663,0.2708268,0.22878866,0.5651903,0.050751805,0.06895236,0.15748031,1.0472664,0.2057047,0.72041416,1.4728776,1.0672774,1.0472664,0.75246346,0.064636245,0.08862764,0.11023622,0.020308673,-0.05703332,0.33373863
1,WALKING,0.9979845,0.20855255,0.633324,1.410569,1.0195427,0.9979845,0.7772449,0.06869297,0.09110409,0.12598425,-0.050693482,0.1713661,-0.5435306,0.3027436,0.17870693,0.13722646,0.8462742,0.07370393,0.105928995,0.15748031,-0.22892475,0.14425784,-0.568128,-0.0004770255,0.27058616,0.22892475,0.567651,0.048394542,0.06582131,0.14173229,1.0478109,0.2161309,0.6844505,1.4221554,1.0698694,1.0478109,0.7377049,0.06632317,0.08988685,0.11023622,0.012653346,-0.107611544,0.33124897
1,WALKING,0.99986345,0.21891795,0.633324,1.410569,1.0235487,0.99986345,0.7772449,0.07599037,0.09943326,0.12598425,-0.050127313,0.17069884,-0.4984949,0.3027436,0.17790683,0.13939598,0.80123854,0.07298862,0.10532431,0.15748031,-0.23959427,0.14326088,-0.5794502,0.01370817,0.27915782,0.23980846,0.59315836,0.050963413,0.06733587,0.1496063,1.0515201,0.22701816,0.66564715,1.4374627,1.0757471,1.0515201,0.77181554,0.07622197,0.10147681,0.11811024,0.051447865,-0.17295823,0.281632
1,WALKING,1.0022367,0.20671034,0.65634,1.394908,1.0233316,1.0022367,0.73856795,0.0694192,0.09073782,0.12598425,-0.056568798,0.17749658,-0.5586544,0.2964851,0.18629296,0.14055946,0.8551395,0.07853832,0.109740235,0.15748031,-0.24116436,0.14987315,-0.596582,0.03235429,0.2839405,0.24262512,0.6289363,0.05237328,0.071969286,0.15748031,1.0563035,0.21623558,0.66564715,1.4374627,1.078209,1.0563035,0.77181554,0.07164303,0.094966814,0.11023622,0.037123192,-0.1330187,0.26033336
1,WALKING,0.9978288,0.20070532,0.6619741,1.394908,1.0178138,0.9978288,0.7329339,0.062887594,0.08583555,0.12598425,-0.05853229,0.17514329,-0.5586544,0.2647632,0.18466508,0.1384938,0.82341766,0.07738873,0.105925545,0.17322835,-0.23884109,0.15269652,-0.596582,0.03235429,0.28348067,0.24008766,0.6289363,0.049938675,0.0723959,0.1496063,1.0518299,0.20990777,0.69993865,1.425508,1.0725704,1.0518299,0.72556937,0.06403279,0.088808775,0.09448819,-0.064427875,-0.07402602,0.2510064
1,WALKING,0.9928536,0.19224977,0.6619741,1.371855,1.0112953,0.9928536,0.70988095,0.06144692,0.085752174,0.12598425,-0.060700946,0.16482463,-0.4610592,0.2899559,0.1756467,0.13288735,0.7510151,0.076843955,0.1045006,0.17322835,-0.24553414,0.14928621,-0.6307557,0.02282336,0.28735587,0.24620582,0.65357906,0.051487442,0.07545562,0.18110237,1.0465467,0.20219694,0.7064775,1.459876,1.0659003,1.0465467,0.7533984,0.06524283,0.09101704,0.09448819,-0.056921512,-0.077358216,0.26451698
1,WALKING,0.99929655,0.1807189,0.7061785,1.417048,1.0155063,0.99929655,0.7108695,0.05403547,0.07054363,0.11023622,-0.056793787,0.15926565,-0.5440008,0.2370784,0.16908897,0.13036594,0.7810792,0.06944769,0.09242111,0.15748031,-0.23686308,0.14170939,-0.5743615,0.04114334,0.27601752,0.23852618,0.61550486,0.050518632,0.072539344,0.17322835,1.0496455,0.18513276,0.71437716,1.4890168,1.0658469,1.0496455,0.7746396,0.055681407,0.07135054,0.09448819,0.034379285,0.01377603,0.23891173
